header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lou Jansenplein 31 H,1063 GV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42534715-lou-jansenplein-31-h/?navigateSource=resultlist,20220130_200139,"€ 275,000 kosten koper","€ 4,104    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 114 per month,8 weeks,Sold under reservation,Available in consultation,Mezzanine (apartment),Resale property,1958,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building6 m²External storage space8 m²,67 m²,6 m²,8 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,1st floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2032),"€ 86,93 per year",Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
