header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wijnbesstraat 61,6543 TK Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42664307-wijnbesstraat-61/?navigateSource=resultlist,20220129_163110,"€ 280,000 kosten koper","€ 3,415    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 138.00 per month,Maisonnette (apartment),Resale property,1955,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building3 m²,82 m²,3 m²,267 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,2 stories,1st floor,D        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
