header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Dammassestraat 53,3078 HM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88016087-jan-dammassestraat-53/?navigateSource=resultlist,20220126_165129,"€ 219,000 kosten koper","€ 3,085    The asking price per m² (€ 219,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 121 per month,5 weeks,Sold under reservation,Available in consultation,€ 121.12 per month,Galleried apartment,Resale property,1961,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building4 m²External storage space3 m²,71 m²,4 m²,3 m²,234 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,F        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 121.12 per month),Yes,Yes,Yes,no
