header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Cornelisz. Hooftstraat 153 III,1071 BT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535367-pieter-cornelisz-hooftstraat-153-iii/?navigateSource=resultlist,20220130_212730,"€ 549,000 kosten koper","€ 9,305    The asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,1905,Living area59 m²External storage space9 m²,59 m²,9 m²,186 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,2 stories,TV via cable,Not available,CH boiler,CH boiler,"Vaillant VHR (gas-fired combination boiler, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road and in residential district",Built-in,Electricity,Parking place,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 150.00 per month),Yes,No,Yes,no
