header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Baan 54 S,3011 CC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-87151907-baan-54-s/?navigateSource=resultlist,20220126_171535,"€ 730,000 vrij op naam","€ 6,577    The asking price per m² (€ 730,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Apartment with shared street entrance (apartment),111 m² residential surface area,4 rooms (3 bedrooms),310 m³,A        What does this mean?,New property,2022,no
