header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Raaigras 66,8043 KP Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42670414-raaigras-66/?navigateSource=resultlist,20220128_061321,"€ 425,000 kosten koper","€ 3,058    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,2000,Living area139 m²Exterior space attached to the building5 m²External storage space9 m²,139 m²,5 m²,9 m²,297 m²,478 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",297 m²,Full ownership,In residential district,"Back garden, front garden and side garden","157 m² (18,5 meter deep and 8,5 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Public parking,no
