header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Buerenplein 194,2595 DD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88018572-anna-van-buerenplein-194/?navigateSource=resultlist,20220131_195132,"€ 725,000 kosten koper","€ 5,894    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 283.00 per month,Upstairs apartment (apartment),Resale property,2010,Living area123 m²Other space inside the building1 m²Exterior space attached to the building10 m²External storage space6 m²,123 m²,1 m²,10 m²,6 m²,427 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,42 stories,26th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Double glazing, floor insulation and completely insulated",District heating and partial floor heating,Central facility,Unobstructed surrounding view,Balcony present,Yes,Yes,Yes (€ 283.00 per month),Yes,Yes,Yes,no
