header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,error
Huskensweg 48,6412 SG Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42599260-huskensweg-48/?navigateSource=resultlist,20220130_145346,"€ 127,500 kosten koper","€ 1,555    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 127,500) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1912,Renovation project,Living area82 m²Other space inside the building15 m²Exterior space attached to the building14 m²External storage space27 m²,82 m²,15 m²,14 m²,27 m²,210 m²,351 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories and a basement,G        What does this mean?,Partly double glazed,CH boiler,Gas water heater (rental),"Nefit ( combination boiler from 2000, to rent)",210 m²,Full ownership,In residential district,Front garden and side garden,Attached brick storage,Electricity and running water,no
