header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Toutenburgstraat 75,1107 PW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42416043-toutenburgstraat-75/?navigateSource=resultlist,20220130_231330,"€ 245,000 kosten koper","€ 3,603    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area68 m²Other space inside the building2 m²Exterior space attached to the building4 m²External storage space5 m²,68 m²,2 m²,4 m²,5 m²,191 m³,3 rooms (2 bedrooms),1 separate toilet,4 stories,2nd floor,C        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"HR Combiketel (gas-fired from 2002, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  30-10-2034),Paid until 30-10-2034,Alongside a quiet road,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
