header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Prinses Beatrixweg 6,3632 EZ Loenen aan de Vecht        ,https://www.funda.nl/en/koop/loenen-aan-de-vecht/huis-42540644-prinses-beatrixweg-6/?navigateSource=resultlist,20220129_022830,"€ 550,000 kosten koper","€ 4,955    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1955,Gable roof covered with roof tiles,Living area111 m²Other space inside the building2 m²Exterior space attached to the building12 m²External storage space24 m²,111 m²,2 m²,12 m²,24 m²,379 m²,446 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and shower,2 stories,F        What does this mean?,CH boiler,CH boiler,"Gas-fired, in ownership",379 m²,"Alongside a quiet road, in center and in residential district","Back garden, front garden and side garden",144 m² (8 meter deep and 18 meter broad),Located at the south,Detached brick garage,1 car,Parking on private property,no
