header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Singel 518 C,1017 AX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672900-singel-518-c/?navigateSource=resultlist,20220130_185353,"€ 950,000 kosten koper","€ 9,048    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 279.00 per month,Upstairs apartment (apartment),Resale property,1625,Disabled access friendly and accessible for seniors,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Combination roof,Living area105 m²,105 m²,304 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,2nd floor,"Elevator, passive ventilation system and TV via cable",Not required,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2021, in ownership)",Long-term lease,€ 980 per year,In center,French balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 279.00 per month),Yes,Yes,Yes,no
