header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartweg 107 C,3816 LP Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42656026-mozartweg-107-c/?navigateSource=resultlist,20220128_141654,"€ 300,000 kosten koper","€ 3,226    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 179.10 per month,Apartment with shared street entrance (apartment),Resale property,1965,Gable roof covered with roof tiles,Living area93 m²Exterior space attached to the building6 m²External storage space4 m²,93 m²,6 m²,4 m²,312 m³,4 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Passive ventilation system,E        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Vaillant ( combination boiler from 2020, in ownership)",Full ownership,Full ownership,"Alongside park, alongside a quiet road and unobstructed surrounding view",Balcony present,Attached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 179.10 per month),Yes,Yes,Yes,no
