header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Jacob van Campenstraat 33 1,1072 BC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88031254-eerste-jacob-van-campenstraat-33-1/?navigateSource=resultlist,20220130_185902,"€ 465,000 kosten koper","€ 8,158    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 105.00 per month,Upstairs apartment (apartment),Resale property,1879,Flat roof covered with asphalt roofing,Living area57 m²,57 m²,192 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,Alongside a quiet road and in center,Paid parking,Yes,Yes,Yes (€ 105.00 per month),Yes,No,Yes,no
