header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Grote Visserijstraat 77 B02,3026 CD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42688877-grote-visserijstraat-77-b02/?navigateSource=resultlist,20220125_220442,"€ 425,000 kosten koper","€ 4,474    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 90.00 per month,Maisonnette (double upstairs apartment),Resale property,1924,Gable roof covered with roof tiles,Living area95 m²Exterior space attached to the building4 m²,95 m²,4 m²,301 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",2 stories,3rd floor,"Skylight, mechanical ventilation and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler and central facility,2020,Full ownership,In center and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 90.00 per month),No,No,No,no
