header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Monseigneur van Steelaan 61 PP,2273 EH Voorburg        ,https://www.funda.nl/en/koop/voorburg/parkeergelegenheid-42683745-monseigneur-van-steelaan-61-pp/?navigateSource=resultlist,20220128_075920,"€ 14,500 kosten koper","January 27, 2022",Available,Available in consultation,Parking place,Resale property,1,See deed,no
