header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Haverschmidtstraat 104,2522 VT Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42658778-haverschmidtstraat-104/?navigateSource=resultlist,20220131_220653,"€ 325,000 kosten koper","€ 2,955    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1933,Living area110 m²Exterior space attached to the building5 m²External storage space8 m²,110 m²,5 m²,8 m²,97 m²,370 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories and a attic,"Outdoor awning, TV via cable and solar panels",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",97 m²,Municipal long-term lease,Sheltered location and in residential district,Back garden,"35 m² (7,35 meter deep and 4,8 meter broad)",Located at the northeast,Balcony present,Detached brick storage,Electricity,Public parking and resident's parking permits,no
