header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,error
Zouteveenseweg 27,2636 EG Schipluiden        ,https://www.funda.nl/en/koop/schipluiden/huis-87702714-zouteveenseweg-27/?navigateSource=resultlist,20220129_003112,"€ 1,824,500 kosten koper","€ 3,398    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,824,500) is calculated by dividing the asking price of the home by the living area (537 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1650,Monumental building,Gable roof covered with roof tiles and cane,Living area537 m²Other space inside the building47 m²External storage space317 m²,537 m²,47 m²,317 m²,"11,375 m²","2,302 m³",10 rooms (8 bedrooms),3 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,Skylight,G        What does this mean?,Secondary glazing,"Multi fuel burner, CH boiler and fireplace",CH boiler,"Itho Daarderop (gas-fired combination boiler from 2012, in ownership)",11.375 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location, outside the built-up area and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Loft,Attached brick garage and detached brick garage,3 cars,Parking on private property,no
