header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Venetiëhof 98,1019 NC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689013-venetiehof-98/?navigateSource=resultlist,20220130_181600,"€ 589,000 kosten koper","€ 6,266    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 252.94 per month,Ground-floor apartment (apartment),Resale property,1994,Living area94 m²Exterior space attached to the building6 m²External storage space5 m²,94 m²,6 m²,5 m²,282 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  01-12-2043),Paid until 01-12-2043,Municipal long-term lease (end date of long-term lease:  01-12-2043),Paid until 01-12-2043,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,20 m² (2 meter deep and 10 meter broad),Located at the southeast,Storage box,Underground parking and parking place,Yes,Yes,Yes (€ 252.94 per month),Yes,Yes,Yes,no
