header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fop van Drielstraat 29,3078 HW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88034952-fop-van-drielstraat-29/?navigateSource=resultlist,20220126_005525,"€ 249,000 kosten koper","€ 3,609    The asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Sold under reservation,Available in consultation,€ 131.61 per month,Apartment with shared street entrance (apartment),Resale property,1992,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building8 m²External storage space4 m²,69 m²,8 m²,4 m²,211 m³,3 rooms (2 bedrooms),1 story,2nd floor,Elevator,C        What does this mean?,Double glazing,CH boiler,CH boiler,"AWB ( combination boiler from 2010, in ownership)",Full ownership,Alongside a quiet road and in residential district,Storage box,Parking on gated property and public parking,Yes,Yes,Yes (€ 131.61 per month),Yes,Yes,Yes,no
