header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Lange Spruit 38,6942 ZG Didam        ,https://www.funda.nl/en/koop/didam/huis-42511618-lange-spruit-38/?navigateSource=resultlist,20220130_121233,"€ 275,000 kosten koper","€ 2,434    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, double house",Resale property,1972,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area113 m²Other space inside the building29 m²External storage space28 m²,113 m²,29 m²,28 m²,230 m²,493 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement","Skylight, optical fibre, passive ventilation system and rolldown shutters",D        What does this mean?,"Roof insulation, double glazing, partly double glazed, mostly double glazed and energy efficient window",CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2009, in ownership)",230 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,90 m² (10 meter deep and 9 meter broad),Located at the east accessible via the rear,Detached brick garage,1 car,"Electrical door, electricity and running water",Parking on private property and public parking,no
