header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Front garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Valkenburgerstraat 138 A,1011 NA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87790478-valkenburgerstraat-138-a/?navigateSource=resultlist,20220130_234528,"€ 600,000 kosten koper","€ 4,651    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2014,Living area129 m²Other space inside the building8 m²Exterior space attached to the building30 m²External storage space16 m²,129 m²,8 m²,30 m²,16 m²,508 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, bath, 2 showers and toilet",1 story,Ground floor,"Smart home, jacuzzi, elevator, mechanical ventilation, sauna, sliding door, TV via cable and swimming pool",Not available,Double glazing and completely insulated,CH boiler,CH boiler and district heating,"Intergas Prestige CWS (gas-fired combination boiler from 2014, in ownership)",Ownership encumbered with long-term leaset,€ 20.374 per year,"Alongside water, in center and unobstructed surrounding view",Front garden,"30 m² (3,45 meter deep and 8,7 meter broad)",Built-in,Electricity,Built-in,1 car,Electrical door and electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
