header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Zonnebeke 2,1066 TE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42675647-zonnebeke-2/?navigateSource=resultlist,20220130_230410,"€ 585,000 kosten koper","€ 5,223    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1995,Partly furnished with carpets and curtains,Combination roof covered with metal and other,Living area112 m²Other space inside the building10 m²Exterior space attached to the building13 m²,112 m²,10 m²,13 m²,83 m²,404 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,"Passive ventilation system, flue, sliding door and TV via cable",B        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"Intergas HR (gas-fired combination boiler from 2016, in ownership)",83 m²,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view","Front garden, side garden and sun terrace","26 m² (4,77 meter deep and 5,4 meter broad)",Located at the south,Roof terrace present,Built-in,"Electricity, heating and running water",Public parking,no
