header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,error
Jachtwagenstraat 51,1445 NH Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42546001-jachtwagenstraat-51/?navigateSource=resultlist,20220129_201249,"€ 275,000 kosten koper","€ 3,022    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area91 m²External storage space7 m²,91 m²,7 m²,132 m²,345 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Passive ventilation system and TV via cable,A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",District heating,Central facility,132 m²,Municipal long-term lease,Bought off for eternity,Alongside park and in residential district,Back garden and front garden,"72 m² (13 meter deep and 5,5 meter broad)",Detached brick storage,Electricity,Public parking,no
