header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mauritskade 76,1093 RP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688333-mauritskade-76/?navigateSource=resultlist,20220130_221103,"€ 798,000 kosten koper","€ 5,911    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 392.38 per month,Apartment with shared street entrance (apartment),Resale property,2002,Accessible for seniors,Flat roof covered with asphalt roofing,Living area135 m²External storage space6 m²,135 m²,6 m²,423 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,2nd floor,"Elevator, mechanical ventilation and sliding door",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, complete floor heating and heat recovery unit",CH boiler and electrical boiler,"Combination boiler from 2002, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 31-08-2048,"On navigable waterway, alongside water, in center and unobstructed surrounding view",Built-in,Electricity,Built-in,1 car,Electrical door,Paid parking,Yes,Yes,Yes (€ 392.38 per month),Yes,Yes,Yes,no
