header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Kortenhoevenseweg 59,4128 CN Lexmond        ,https://www.funda.nl/en/koop/lexmond/huis-42537046-kortenhoevenseweg-59/?navigateSource=resultlist,20220129_023501,"€ 795,000 kosten koper","€ 4,015    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (198 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1973,Disabled access friendly and accessible for seniors,Gable roof covered with roof tiles,Living area198 m²Exterior space attached to the building17 m²External storage space17 m²,198 m²,17 m²,17 m²,"1,380 m²",743 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,2 stories,TV via cable,F        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2015, in ownership)",1.380 m²,Full ownership,Rural and unobstructed surrounding view,Surrounded by garden,Roof terrace present,Detached brick storage,Carport,Parking on private property,no
