header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
Sluishuis (Bouwnr. 73),1086 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41135053-sluishuis-bouwnr-73/?navigateSource=resultlist,20220131_005409,"€ 847,192 vrij op naam","€ 7,241    The asking price per m² (€ 847,192) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,New property,2021,Living area117 m²Exterior space attached to the building10 m²,117 m²,10 m²,292 m³,3 rooms,1 story,10th floor,A        What does this mean?,no
