header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of parking facilities,error
Zilverpark 108,5237 HT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88994405-zilverpark-108/?navigateSource=resultlist,20220201_110804,"€ 429,000 kosten koper","€ 3,378    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 429,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1991,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area127 m²Other space inside the building13 m²Exterior space attached to the building12 m²External storage space10 m²,127 m²,13 m²,12 m²,10 m²,322 m²,477 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 baths and shower,3 stories,B        What does this mean?,CH boiler,CH boiler,"Gas-fired, to rent",322 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Detached wooden storage,Electricity,Parking on private property and public parking,no
