header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Waterhoen 9,9728 XM Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42683206-waterhoen-9/?navigateSource=resultlist,20220128_031024,"€ 925,000 kosten koper","€ 3,903    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (237 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 27, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,2003,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area237 m²Other space inside the building20 m²External storage space18 m²,237 m²,20 m²,18 m²,900 m²,857 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Balanced ventilation system, skylight, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2021, in ownership)",900 m²,Full ownership,"Alongside park, alongside a quiet road, outside the built-up area, in residential district, freestanding location and unobstructed surrounding view",Back garden and surrounded by garden,408 m² (17 meter deep and 24 meter broad),Located at the northwest,Detached wooden garage,1 car,Electricity,No cavity wall,Parking on private property and public parking,no
