header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Steenderenstraat 67,1107 LB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88044703-steenderenstraat-67/?navigateSource=resultlist,20220130_233318,"€ 425,000 kosten koper","€ 4,722    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 151.91 per month,Upstairs apartment (apartment),Resale property,1983,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area90 m²Exterior space attached to the building7 m²External storage space9 m²,90 m²,7 m²,9 m²,270 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,3rd floor,B        What does this mean?,"Partly double glazed, energy efficient window and completely insulated",CH boiler,CH boiler,"Vaillant HR eco TEC PLUS (gas-fired combination boiler from 2015, in ownership)",Long-term lease,Storage box,Public parking,Yes,Yes,Yes (€ 151.91 per month),Yes,Yes,Yes,no
