header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hobbemastraat 264,2526 JW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42510928-hobbemastraat-264/?navigateSource=resultlist,20220131_192914,"€ 289,500 kosten koper","€ 2,924    The asking price per m² (€ 289,500) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 104.00 per month,Galleried apartment (apartment),Resale property,2001-2010,Flat roof,Living area99 m²External storage space6 m²,99 m²,6 m²,301 m³,5 rooms (3 bedrooms),1 bathroom,Shower,1 story,2nd floor,Flue and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal long-term lease,Bought off for eternity,Alongside busy road,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 104.00 per month),Yes,Yes,Yes,no
