header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aronskelkstraat 137,3053 XB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42548600-aronskelkstraat-137/?navigateSource=resultlist,20220125_232501,"€ 465,000 kosten koper","€ 3,550    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 153.00 per month,Upstairs apartment (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area131 m²Exterior space attached to the building25 m²External storage space4 m²,131 m²,25 m²,4 m²,353 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,2nd floor,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Roof terrace present,Detached wooden storage,Underground parking,Public parking,Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
