header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
C. van Eesterenlaan 254,1019 JR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671519-c-van-eesterenlaan-254/?navigateSource=resultlist,20220131_005209,"€ 475,000 kosten koper","€ 6,250    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 127.91 per month,Ground-floor apartment (apartment),Resale property,1992,Double occupancy possible and renovation project,Living area76 m²External storage space4 m²,76 m²,4 m²,190 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2007, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2043),In residential district,Back garden,"9 m² (1,9 meter deep and 4,8 meter broad)",Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 127.91 per month),Yes,Yes,Yes,no
