header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Burgemeester van de Mortelstraat 23,5037 PG Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-41180454-burgemeester-van-de-mortelstraat-23/?navigateSource=resultlist,20220129_162905,"€ 459,500 kosten koper","€ 2,872    The asking price per m² (€ 459,500) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,"Single-family home, corner house",Resale property,2003,Flat roof,Living area160 m²Exterior space attached to the building11 m²,160 m²,11 m²,92 m²,584 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Alarm installation, outdoor awning, optical fibre, mechanical ventilation, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Partial floor heating,CH boiler,92 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"21 m² (4,44 meter deep and 4,78 meter broad)",Located at the southwest accessible via the rear,Roof terrace present and french balcony present,Public parking,no
