header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voorsteven 83,1034 SP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88038449-voorsteven-83/?navigateSource=resultlist,20220130_195415,"€ 425,000 kosten koper","€ 4,620    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 173 per month,"January 18, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1977,With carpets and curtains,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building10 m²External storage space6 m²,92 m²,10 m²,6 m²,296 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,Combi,Municipal long-term lease,Paid until 30-05-2052,Alongside a quiet road and unobstructed surrounding view,Balcony present,Storage box,Yes,Yes,Yes,Yes,Yes,Yes,no
