header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Tulastraat 6,3573 XG Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88044846-tulastraat-6/?navigateSource=resultlist,20220131_160835,"€ 700,000 kosten koper","€ 4,861    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with asphalt roofing and roof tiles,Living area144 m²Other space inside the building10 m²Exterior space attached to the building3 m²External storage space6 m²,144 m²,10 m²,3 m²,6 m²,150 m²,462 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Skylight and solar panels,B        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2010, in ownership)",150 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (8,26 meter deep and 6,11 meter broad)",Located at the west,Balcony present,Detached brick storage,Electricity,Public parking,no
