header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Boerhoorn 7,7861 BV Oosterhesselen        ,https://www.funda.nl/en/koop/oosterhesselen/huis-42665982-boerhoorn-7/?navigateSource=resultlist,20220129_084001,"€ 339,000 kosten koper","€ 2,825    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1977,Gable roof covered with roof tiles,Living area120 m²Other space inside the building31 m²Exterior space attached to the building17 m²External storage space10 m²,120 m²,31 m²,17 m²,10 m²,425 m²,498 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",C        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler and fireplace,CH boiler,"Nefit Ecomline HR Excellent (gas-fired combination boiler from 2006, in ownership)",425 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,128 m² (8 meter deep and 16 meter broad),Located at the east accessible via the rear,Balcony present,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electrical door and electricity,Parking on private property,no
