header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kloosterlaan 5,4551 BA Sas van Gent        ,https://www.funda.nl/en/koop/sas-van-gent/huis-42519560-kloosterlaan-5/?navigateSource=resultlist,20220129_040503,"€ 159,500 kosten koper","€ 1,922    The asking price per m² (€ 159,500) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1900,Mansard roof covered with roof tiles,Living area83 m²Exterior space attached to the building8 m²External storage space25 m²,83 m²,8 m²,25 m²,117 m²,335 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,"Passive ventilation system, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2011, in ownership)",117 m²,Full ownership,In center and in residential district,Back garden,35 m² (7 meter deep and 5 meter broad),Located at the west accessible via the rear,Detached brick garage,1 car,Public parking,no
