header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Prinsenhof 2,6953 BK Dieren        ,https://www.funda.nl/en/koop/dieren/huis-42687765-prinsenhof-2/?navigateSource=resultlist,20220129_191758,"€ 425,000 kosten koper","€ 3,400    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1998,Protected townscape or village view (permit needed for alterations),Combination roof covered with other and roof tiles,Living area125 m²Other space inside the building19 m²Exterior space attached to the building17 m²,125 m²,19 m²,17 m²,212 m²,508 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Jacuzzi and toilet,2 stories and a attic,"Air conditioning, outdoor awning, skylight, optical fibre, jacuzzi and mechanical ventilation",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Atag HRE (gas-fired combination boiler from 2015, in ownership)",212 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"95 m² (10,8 meter deep and 8,8 meter broad)",Located at the northwest accessible via the rear,Attached brick garage and carport,1 car,Loft and electricity,Parking on private property and public parking,no
