header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwaluwstraat 10,3082 MN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42545560-zwaluwstraat-10/?navigateSource=resultlist,20220126_011212,"€ 399,500 kosten koper","€ 2,378    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 169.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,1938,Gable roof covered with roof tiles,Living area168 m²Exterior space attached to the building9 m²External storage space8 m²,168 m²,9 m²,8 m²,589 m³,7 rooms (6 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,4 stories,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden,"42 m² (8,48 meter deep and 4,92 meter broad)",Located at the east,Balcony present,Detached wooden storage,Public parking,Yes,Yes,Yes (€ 169.00 per month),Yes,Yes,Yes,no
