header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Clercqstraat 48 I,1052 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683122-de-clercqstraat-48-i/?navigateSource=resultlist,20220129_165114,"€ 500,000 kosten koper","€ 7,353    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 80.00 per month,Upstairs apartment (apartment),Resale property,1903,Living area68 m²Exterior space attached to the building7 m²,68 m²,7 m²,251 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Gas-fired combination boiler from 2020, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2027),"€ 161,74 per year",Alongside busy road and in residential district,French balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),No,Yes,Yes,no
