header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paramaribostraat 103,2315 VG Leiden        ,https://www.funda.nl/en/koop/leiden/appartement-88026481-paramaribostraat-103/?navigateSource=resultlist,20220129_192812,"€ 290,000 kosten koper","€ 4,143    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 120.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building7 m²,70 m²,7 m²,214 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,Air conditioning and passive ventilation system,E        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha (gas-fired combination boiler from 2016),Full ownership,In residential district,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
