header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Laan van Beek en Royen 13,3701 AH Zeist        ,https://www.funda.nl/en/koop/zeist/huis-42681055-laan-van-beek-en-royen-13/?navigateSource=resultlist,20220130_134220,"€ 968,000 kosten koper","€ 6,245    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 968,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1855,Protected townscape or village view (permit needed for alterations),Mansard roof covered with roof tiles,Bouwkundige keuring,Living area155 m²Other space inside the building14 m²Exterior space attached to the building28 m²External storage space9 m²,155 m²,14 m²,28 m²,9 m²,413 m²,535 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,G        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2004, in ownership)",413 m²,Full ownership,In wooded surroundings and in center,Back garden and front garden,200 m² (20 meter deep and 10 meter broad),Located at the northwest,Detached wooden storage,Electricity,Resident's parking permits,no
