header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nassaukade 317 IV,1053 LS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42536040-nassaukade-317-iv/?navigateSource=resultlist,20220130_153121,"€ 975,000 kosten koper","€ 7,169    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 284.00 per month,Upstairs apartment (double upstairs apartment),Resale property,Before 1906,Living area136 m²Exterior space attached to the building44 m²,136 m²,44 m²,408 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,4th floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,Unobstructed surrounding view,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 284.00 per month),Yes,Yes,Yes,no
