header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Muurbloemtuin 54,2724 PP Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42583057-muurbloemtuin-54/?navigateSource=resultlist,20220130_140140,"€ 350,000 kosten koper","€ 3,153    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Combination roof,Living area111 m²External storage space5 m²,111 m²,5 m²,190 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation, passive ventilation system, rolldown shutters, sliding door and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant VR ( combination boiler from 2006, in ownership)",190 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"81 m² (15 meter deep and 5,4 meter broad)",Located at the southeast,Attached brick storage,Electricity and running water,No insulation,Carport,Parking on private property and public parking,no
