header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Achillesstraat 109 I,1076 RA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42572087-achillesstraat-109-i/?navigateSource=resultlist,20220131_003943,"€ 450,000 kosten koper","€ 8,491    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 137.00 per month,Upstairs apartment (apartment),Resale property,1930,Living area53 m²Exterior space attached to the building9 m²,53 m²,9 m²,165 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Mechanical ventilation and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2055),€ 350 per year with option to purchase,Alongside a quiet road and in residential district,Balcony present,Paid parking and public parking,Yes,Yes,Yes (€ 137.00 per month),Yes,Yes,Yes,no
