header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Brouwersgracht 230 A-5,1013 HE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42522383-brouwersgracht-230-a-5/?navigateSource=resultlist,20220130_192537,"€ 110,000 kosten koper",€ 45 per month,2 months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
