header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Kavel 10 - Rapier 2,4208 Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/bouwgrond-42440338-kavel-10-rapier-2/?navigateSource=resultlist,20220129_062001,"€ 260,000 vrij op naam",4 months,Sold under reservation,Available in consultation,Building plot,426 m²,no
