header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hobbemastraat 315,2526 JM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685391-hobbemastraat-315/?navigateSource=resultlist,20220131_203937,"€ 340,000 kosten koper","€ 3,009    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,Upstairs apartment,Resale property,2001,Disabled access friendly,Flat roof,Living area113 m²Exterior space attached to the building7 m²External storage space12 m²,113 m²,7 m²,12 m²,340 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2011, in ownership)",Long-term lease,Bought off for eternity,Alongside busy road,Balcony present,Built-in,Underground parking,Parking garage and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
