header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gevers Deynootplein 96,2586 CP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42538130-gevers-deynootplein-96/?navigateSource=resultlist,20220127_212735,"€ 375,000 kosten koper","€ 5,435    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 256.74 per month,Apartment with shared street entrance,Resale property,1981,Accessible for seniors,Living area69 m²Exterior space attached to the building23 m²External storage space17 m²,69 m²,23 m²,17 m²,217 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,"€ 499,6 per year",Sun terrace,Balcony present,Built-in,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 256.74 per month),Yes,Yes,Yes,no
