header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ketensezoom 58,2902 LK Capelle aan den IJssel        ,https://www.funda.nl/en/koop/capelle-aan-den-ijssel/appartement-88901719-ketensezoom-58/?navigateSource=resultlist,20220129_082254,"€ 950,000 kosten koper","€ 5,655    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,€ 249.00 per month,Penthouse (apartment),Resale property,2000,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area168 m²Exterior space attached to the building56 m²External storage space25 m²,168 m²,56 m²,25 m²,511 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,15th floor,"Air conditioning, outdoor awning, elevator, mechanical ventilation and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant hr SolidePlus (gas-fired combination boiler from 2012, in ownership)",Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Parking garage,Yes,Yes,Yes (€ 249.00 per month),Yes,Yes,Yes,no
