header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Noorderstraat 256,9611 AS Sappemeer        ,https://www.funda.nl/en/koop/sappemeer/huis-88012922-noorderstraat-256/?navigateSource=resultlist,20220129_162133,"€ 229,500 kosten koper","€ 2,068    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 229,500) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1906-1930,Combination roof covered with asphalt roofing and roof tiles,Living area111 m²Other space inside the building8 m²External storage space10 m²,111 m²,8 m²,10 m²,307 m²,493 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,2 stories and a loft,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2011, in ownership)",307 m²,In center,"Back garden, front garden and sun terrace","232 m² (33 meter deep and 7,02 meter broad)",Located at the south accessible via the rear,Detached wooden storage,No insulation,Public parking,no
