header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Donsvlinder 31,3544 DP Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42689489-donsvlinder-31/?navigateSource=resultlist,20220131_161445,"€ 510,000 kosten koper","€ 4,250    The asking price per m² (€ 510,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2001,Shed roof covered with roof tiles,Living area120 m²Exterior space attached to the building8 m²External storage space9 m²,120 m²,8 m²,9 m²,138 m²,412 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories and a attic,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,District heating,138 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and unobstructed surrounding view,Front garden,"45 m² (8,68 meter deep and 5,16 meter broad)",Located at the southwest,Balcony present and french balcony present,Detached wooden storage,Electricity,Parking on private property,no
