header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wolbrantskerkweg 173 B,1069 CL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662609-wolbrantskerkweg-173-b/?navigateSource=resultlist,20220130_183240,"€ 375,000 kosten koper","€ 4,747    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,3 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building11 m²External storage space12 m²,79 m²,11 m²,12 m²,260 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
