header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
De Wielerbaan 30,7312 ZX Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42518695-de-wielerbaan-30/?navigateSource=resultlist,20220129_035301,"€ 530,000 kosten koper","€ 2,775    The asking price per m² (€ 530,000) is calculated by dividing the asking price of the home by the living area (191 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Flat roof covered with asphalt roofing,Living area191 m²Exterior space attached to the building37 m²External storage space20 m²,191 m²,37 m²,20 m²,219 m²,600 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and toilet,4 stories,"Mechanical ventilation, passive ventilation system, flue and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2002, in ownership)",219 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in center",Back garden and sun terrace,168 m² (21 meter deep and 8 meter broad),Located at the northwest,Built-in,Electricity and running water,Carport and parking place,Parking on private property and public parking,no
