header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Haringstraat 11 -I,1056 XE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42512615-jan-haringstraat-11-i/?navigateSource=resultlist,20220130_235941,"€ 375,000 kosten koper","€ 7,353    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 99 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1933,Living area51 m²Exterior space attached to the building4 m²,51 m²,4 m²,165 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,3 stories,2nd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2058),"€ 351,64 per year with option to purchase","Alongside park, alongside a quiet road and in residential district",Balcony present,Paid parking and resident's parking permits,Yes,No,Yes,No,No,Yes,no
