header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Parcivalring 345,5221 LH Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42657550-parcivalring-345/?navigateSource=resultlist,20220201_110010,"€ 1,350,000 kosten koper","€ 4,787    The asking price per m² (€ 1,350,000) is calculated by dividing the asking price of the home by the living area (282 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,€ 230.00 per month,Penthouse (apartment),Resale property,2007,Flat roof,Living area282 m²Exterior space attached to the building209 m²External storage space16 m²,282 m²,209 m²,16 m²,850 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",4 stories,4th floor,"Elevator, mechanical ventilation, flue, TV via cable and solar panels",A        What does this mean?,Completely insulated,"CH boiler, gas heater, partial floor heating and heat pump",CH boiler and gas-fired boiler,"Ferolli CW3 (gas-fired combination boiler from 2018, in ownership)",Full ownership,"On navigable waterway, in residential district and unobstructed surrounding view",Sun terrace,"209 m² (11,6 meter deep and 18 meter broad)",Located at the southeast,Roof terrace present and balcony present,Built-in,Electricity,Underground parking and parking place,"Parking on gated property, parking on private property and parking garage",Yes,Yes,Yes (€ 230.00 per month),Yes,Yes,Yes,no
