header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Gestelsestraat 104 a,5615 LH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42514654-gestelsestraat-104-a/?navigateSource=resultlist,20220201_015303,"€ 795,000 kosten koper","€ 4,969    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1958,Hipped roof covered with roof tiles,Living area160 m²Other space inside the building2 m²Exterior space attached to the building20 m²External storage space70 m²,160 m²,2 m²,20 m²,70 m²,450 m²,565 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,G        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 1999, in ownership)",450 m²,Full ownership,In center,Back garden and front garden,"0,09 meter deep and 0,07 meter broad",Located at the northwest accessible via the rear,Attached brick storage,Detached brick garage,3 cars,"Electricity, heating and running water",Parking on private property,no
