header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Burgemeester van Kempenstraat 4,5854 CA Bergen (LI)        ,https://www.funda.nl/en/koop/bergen-li/huis-40270277-burgemeester-van-kempenstraat-4/?navigateSource=resultlist,20220128_021012,"€ 859,000 kosten koper","€ 3,124    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 859,000) is calculated by dividing the asking price of the home by the living area (275 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 662,500 kosten koper",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,1976,Gable roof covered with roof tiles,Living area275 m²Other space inside the building70 m²Exterior space attached to the building25 m²External storage space6 m²,275 m²,70 m²,25 m²,6 m²,"1,310 m²","1,500 m³",8 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets","2 stories, a/an loft and a basement","Alarm installation, TV via cable and solar collectors",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and partial floor heating,Solar boiler and solar collectors,"Combination boiler from 2005, in ownership",1.310 m²,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden and surrounded by garden,640 m² (20 meter deep and 32 meter broad),Balcony present,Detached wooden storage,Built-in,1 car,Public parking,no
