header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Sportweg 5,6673 DH Andelst        ,https://www.funda.nl/en/koop/andelst/huis-42519430-sportweg-5/?navigateSource=resultlist,20220129_040529,Price on request,2 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,2013,Partly furnished with carpets and curtains,Mansard roof covered with roof tiles,Living area240 m²Other space inside the building45 m²Exterior space attached to the building60 m²External storage space34 m²,240 m²,45 m²,60 m²,34 m²,"1,560 m²",955 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories and a attic,"Air conditioning, skylight, optical fibre, mechanical ventilation, rolldown shutters, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, gas heaters and partial floor heating",CH boiler,"Nefit HR (gas-fired combination boiler from 2013, in ownership)",1.560 m²,Full ownership,"Alongside a quiet road, outside the built-up area, rural and unobstructed surrounding view","Back garden, front garden and side garden",851 m² (37 meter deep and 23 meter broad),Located at the south accessible via the rear,Attached wooden storage,Electricity and heating,Detached wooden garage,1 car,"Electricity, heating and running water","Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
