header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herodotusplein 242,5624 DJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42425583-herodotusplein-242/?navigateSource=resultlist,20220201_013541,"€ 335,000 kosten koper","€ 3,941    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,€ 346.49 per month,Apartment with shared street entrance,Resale property,2004,Flat roof covered with asphalt roofing,Living area85 m²Exterior space attached to the building11 m²External storage space7 m²,85 m²,11 m²,7 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,10 stories,10th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Communal central heating,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 346.49 per month),Yes,Yes,Yes,no
