header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Ben Brilstraat 10 + PP,1061 MH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42548072-ben-brilstraat-10-pp/?navigateSource=resultlist,20220130_232253,"€ 685,000 kosten koper","€ 5,855    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 87 per month,8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2013,Flat roof,Energie Prestatie Advies and SWK garantiecertificaat,Living area117 m²Exterior space attached to the building17 m²,117 m²,17 m²,387 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility and district heating,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,In residential district,Roof terrace present,Built-in,Electricity,Underground parking and parking place,"Paid parking, parking garage and resident's parking permits",no
