header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Torenstraat 19,1601 HH Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/appartement-88995143-torenstraat-19/?navigateSource=resultlist,20220130_145840,"€ 548,000 kosten koper","€ 2,514    The asking price per m² (€ 548,000) is calculated by dividing the asking price of the home by the living area (218 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1910,Protected townscape or village view (permit needed for alterations) and monumental building,Mansard roof covered with roof tiles,Living area218 m²Exterior space attached to the building36 m²,218 m²,36 m²,709 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Steam cabin, bath and shower",2 stories,1st floor,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Vaillant ECO Tecplus (gas-fired from 2018, in ownership)",Full ownership,Roof terrace present,Paid parking and public parking,Yes,No,No,No,No,No,no
