header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Area.1,Ownership situation.1,Garden,Back garden,Garden location,Shed / storage,error
Montfortstraat 25,6433 JG Hoensbroek        ,https://www.funda.nl/en/koop/hoensbroek/huis-42659252-montfortstraat-25/?navigateSource=resultlist,20220127_225506,"€ 215,000 kosten koper","€ 1,807    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1928,Living area119 m²Other space inside the building6 m²Exterior space attached to the building14 m²External storage space25 m²,119 m²,6 m²,14 m²,25 m²,844 m²,375 m³,14 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Bosch (gas-fired, to rent)",422 m²,Full ownership,422 m²,Full ownership,Back garden,298 m² (31 meter deep and 10 meter broad),Located at the southeast accessible via the rear,Detached brick storage,no
