header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
De Heerd 1,3871 RV Hoevelaken        ,https://www.funda.nl/en/koop/hoevelaken/huis-42675972-de-heerd-1/?navigateSource=resultlist,20220128_144126,"€ 465,000 kosten koper","€ 3,908    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1993,Living area119 m²Exterior space attached to the building3 m²External storage space6 m²,119 m²,3 m²,6 m²,189 m²,422 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,B        What does this mean?,Roof insulation and double glazing,CH boiler and gas heater,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",189 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",80 m² (8 meter deep and 10 meter broad),Located at the northwest accessible via the rear,Roof terrace present and balcony present,Detached wooden storage,Electricity,Public parking,no
